"MMSI","type","zone","entryTime","entryLatitude","entryLongitude","entryDraft","leaveTime","leaveLatitude","leaveLongitude","leaveDraft"
"431009991","Cargo ship","Japan","1512129291","41.634718","142.913972","4.0","1512129291","41.634718","142.913972","4.0"
"273395490","Cargo ship","Japan","1512139350","41.638033","143.04049","5.8","1512139350","41.638033","143.04049","5.8"
"564071000","Cargo ship","Japan","1512235415","41.61769","143.01921","10.4","1512235415","41.61769","143.01921","10.4"
"309805000","Cargo ship","Japan","1512295720","41.621667","142.931167","8.7","1512295720","41.621667","142.931167","8.7"
"309805000","Cargo ship","Japan","1512296991","41.613667","143.040667","8.7","1512296991","41.613667","143.040667","8.7"
"309805000","Cargo ship","Japan","1512297069","41.612833","143.047167","8.7","1512297069","41.612833","143.047167","8.7"
"431004914","Tanker","Japan","1512367197","41.597627","142.966557","4.7","1512367197","41.597627","142.966557","4.7"
"229004000","Tanker","Newfoundland","1512571849","46.248065","-53.32257","6.9","1512571849","46.248065","-53.32257","6.9"
"316030648","Tanker","Newfoundland","1512672689","46.279838","-53.304492","9.2","1512672689","46.279838","-53.304492","9.2"
"636092604","Cargo ship","Japan","1512813139","41.549183","143.073517","10.8","1512813139","41.549183","143.073517","10.8"
"431101148","Cargo ship","Japan","1513034256","41.629268","143.019475","6.7","1513034256","41.629268","143.019475","6.7"
"316012550","Tanker","Newfoundland","1513055058","46.249167","-53.288833","13.0","1513055058","46.249167","-53.288833","13.0"
"477776300","Cargo ship","Newfoundland","1513076175","46.247222","-53.345538","10.2","1513076175","46.247222","-53.345538","10.2"
"316030648","Cargo ship","Newfoundland","1513136200","46.291367","-53.271205","9.4","1513136200","46.291367","-53.271205","9.4"
"431256000","Cargo ship","Japan","1513205900","41.63546","142.94878","6.7","1513205900","41.63546","142.94878","6.7"
"440366000","Cargo ship","Japan","1513364652","41.54489","142.954172","7.8","1513364652","41.54489","142.954172","7.8"
"310750000","Cargo ship","Newfoundland","1513435449","46.26575","-53.327167","9.8","1513435449","46.26575","-53.327167","9.8"
"310750000","Cargo ship","Newfoundland","1513435883","46.26865","-53.38075","9.8","1513435883","46.26865","-53.38075","9.8"
"246293000","Cargo ship","Newfoundland","1513517072","46.240182","-53.389405","6.8","1513517072","46.240182","-53.389405","6.8"
"636016656","Cargo ship","Newfoundland","1513561800","46.24801","-53.354525","10.7","1513561800","46.24801","-53.354525","10.7"
"316012550","Tanker","Newfoundland","1513695200","46.233527","-53.343123","9.3","1513695200","46.233527","-53.343123","9.3"
"371842000","Cargo ship","Japan","1513865619","41.633217","142.969867","12.5","1513865619","41.633217","142.969867","12.5"
"316030648","Tanker","Newfoundland","1514295488","46.203748","-53.32404","14.2","1514295488","46.203748","-53.32404","14.2"
"373946000","Cargo ship","Newfoundland","1514766027","46.299097","-53.415292","14.4","1514766027","46.299097","-53.415292","14.4"
"538007586","Cargo ship","Japan","1514783261","41.624073","143.047532","9.3","1514783981","41.633112","142.997902","9.3"
"538007586","Cargo ship","Japan","1514783981","41.633112","142.997902","9.3","1514783981","41.633112","142.997902","9.3"
"241428000","Cargo ship","Japan","1514822779","41.579288","142.983792","10.2","1514822779","41.579288","142.983792","10.2"
"440114000","Cargo ship","Japan","1514893296","41.606777","142.977815","9.3","1514893296","41.606777","142.977815","9.3"
"316035891","Tanker","Newfoundland","1514942227","46.262207","-53.43221","12.7","1514942227","46.262207","-53.43221","12.7"
"246265000","Cargo ship","Newfoundland","1514957995","46.290457","-53.287968","8.4","1514957995","46.290457","-53.287968","8.4"
"636015473","Cargo ship","Japan","1514983068","41.635043","143.027863","8.4","1514983068","41.635043","143.027863","8.4"
"235117615","Cargo ship","Newfoundland","1514992186","46.22537","-53.350712","11.5","1514992186","46.22537","-53.350712","11.5"
"240859000","Tanker","Newfoundland","1515064640","46.246645","-53.333443","6.8","1515064640","46.246645","-53.333443","6.8"
"373119000","Cargo ship","Japan","1515074991","41.588783","143.000483","11.6","1515074991","41.588783","143.000483","11.6"
"256452000","Cargo ship","Japan","1515148560","41.634023","143.042112","12.4","1515148560","41.634023","143.042112","12.4"
"256452000","Cargo ship","Japan","1515149121","41.633053","143.004342","12.4","1515149121","41.633053","143.004342","12.4"
"256213000","Cargo ship","Japan","1515172995","41.639083","142.997933","12.3","1515173691","41.6351","142.910283","12.3"
"256213000","Cargo ship","Japan","1515173691","41.6351","142.910283","12.3","1515173691","41.6351","142.910283","12.3"
"371173000","Cargo ship","Japan","1515211882","41.605693","143.029628","8.9","1515211882","41.605693","143.029628","8.9"
"372956000","Tanker","Japan","1515214898","41.63815","143.073117","10.9","1515214898","41.63815","143.073117","10.9"
"351421000","Cargo ship","Japan","1515251368","41.615492","143.079837","6.4","1515251368","41.615492","143.079837","6.4"
"477692500","Cargo ship","Japan","1515267908","41.62923","142.916885","6.0","1515267908","41.62923","142.916885","6.0"
"232448000","Tanker","Newfoundland","1515323522","46.203003","-53.347298","8.2","1515323522","46.203003","-53.347298","8.2"
"232448000","Tanker","Newfoundland","1515323721","46.20301","-53.337763","8.2","1515323721","46.20301","-53.337763","8.2"
"232448000","Tanker","Newfoundland","1515329011","46.205475","-53.350015","8.2","1515329291","46.205667","-53.359018","8.2"
"232448000","Tanker","Newfoundland","1515329291","46.205667","-53.359018","8.2","1515329291","46.205667","-53.359018","8.2"
"374466000","Cargo ship","Japan","1515330063","41.631285","143.055095","12.8","1515330063","41.631285","143.055095","12.8"
"232448000","Tanker","Newfoundland","1515332711","46.217552","-53.430082","8.2","1515332711","46.217552","-53.430082","8.2"
"477698700","Cargo ship","Japan","1515339570","41.639948","142.997947","11.0","1515339570","41.639948","142.997947","11.0"
"305392000","Cargo ship","Japan","1515375350","41.5659","143.047333","6.2","1515375350","41.5659","143.047333","6.2"
"373327000","Cargo ship","Japan","1515381837","41.610413","143.006852","11.7","1515381837","41.610413","143.006852","11.7"
"311104000","Cargo ship","Newfoundland","1515395122","46.224133","-53.41565","10.2","1515395122","46.224133","-53.41565","10.2"
"248289000","Cargo ship","Japan","1515534867","41.632093","143.062163","8.5","1515534867","41.632093","143.062163","8.5"
"538003999","Cargo ship","Japan","1515600680","41.544782","143.014775","8.2","1515600680","41.544782","143.014775","8.2"
"431003941","Cargo ship","Japan","1515707485","41.543453","142.988572","5.0","1515707485","41.543453","142.988572","5.0"
"273421240","Cargo ship","Japan","1515892309","41.625833","142.94885","7.2","1515892309","41.625833","142.94885","7.2"
"256735000","Tanker","Newfoundland","1515923692","46.232995","-53.295717","5.8","1515923692","46.232995","-53.295717","5.8"
"432758000","Cargo ship","Japan","1516018296","41.591817","142.993917","13.8","1516018296","41.591817","142.993917","13.8"
"431006523","Cargo ship","Japan","1516195046","41.529745","142.939138","3.6","1516195046","41.529745","142.939138","3.6"
"636012350","Cargo ship","Japan","1516311362","41.633367","143.049475","13.0","1516311362","41.633367","143.049475","13.0"
"431009801","Tanker","Japan","1516324227","41.635567","142.975117","4.2","1516324227","41.635567","142.975117","4.2"
"419099500","Cargo ship","Japan","1516333121","41.595317","143.077","10.2","1516333121","41.595317","143.077","10.2"
"564290000","Cargo ship","Japan","1516359517","41.629933","143.006117","17.9","1516359517","41.629933","143.006117","17.9"
"354246000","Ship","Japan","1516585423","41.5497","142.96195","6.6","1516585423","41.5497","142.96195","6.6"
"273395490","Cargo ship","Japan","1516628770","41.619698","142.946853","5.8","1516628770","41.619698","142.946853","5.8"
"310750000","Cargo ship","Newfoundland","1516676889","46.245967","-53.30445","9.3","1516676889","46.245967","-53.30445","9.3"
"538002012","Cargo ship","Japan","1516683484","41.631167","143.033833","7.1","1516683484","41.631167","143.033833","7.1"
"538002012","Cargo ship","Japan","1516684105","41.624667","143.070833","7.1","1516684105","41.624667","143.070833","7.1"
"563032700","Cargo ship","Japan","1516700814","41.608407","142.985472","11.4","1516700814","41.608407","142.985472","11.4"
"440366000","Cargo ship","Japan","1516727921","41.545575","142.951957","7.9","1516727921","41.545575","142.951957","7.9"
"309729000","Cargo ship","Japan","1516727977","41.625055","142.941305","13.4","1516727977","41.625055","142.941305","13.4"
"235108541","Tanker","Newfoundland","1516738291","46.28794","-53.373013","16.9","1516738291","46.28794","-53.373013","16.9"
"235108541","Tanker","Newfoundland","1516738732","46.28567","-53.335847","16.9","1516738732","46.28567","-53.335847","16.9"
"563006200","Cargo ship","Japan","1516889576","41.61581","143.005798","10.8","1516889576","41.61581","143.005798","10.8"
"636016853","Cargo ship","Japan","1516994673","41.628183","143.075333","12.0","1516994673","41.628183","143.075333","12.0"
"316035891","Tanker","Newfoundland","1517036512","46.255793","-53.437043","12.7","1517036512","46.255793","-53.437043","12.7"
"477090000","Cargo ship","Japan","1517045150","41.636043","143.064682","11.2","1517045150","41.636043","143.064682","11.2"
"563005500","Cargo ship","Japan","1517073875","41.63378","143.011995","12.9","1517073875","41.63378","143.011995","12.9"
"538004105","Tanker","Japan","1517114458","41.634283","142.965283","7.0","1517114458","41.634283","142.965283","7.0"
"303584000","Cargo ship","Japan","1517141681","41.616417","142.98235","9.8","1517141681","41.616417","142.98235","9.8"
"303584000","Cargo ship","Japan","1517141717","41.616417","142.987197","9.8","1517141717","41.616417","142.987197","9.8"
"212841000","Cargo ship","Japan","1517145761","41.623542","143.079432","7.5","1517145761","41.623542","143.079432","7.5"
"371071000","Cargo ship","Japan","1517153662","41.637793","142.93421","8.6","1517153662","41.637793","142.93421","8.6"
"636018273","Cargo ship","Japan","1517218438","41.617787","142.961842","10.1","1517218438","41.617787","142.961842","10.1"
"353951000","Cargo ship","Japan","1517255615","41.6095","142.930217","8.8","1517255615","41.6095","142.930217","8.8"
"372409000","Cargo ship","Japan","1517272656","41.60705","143.008733","9.4","1517272656","41.60705","143.008733","9.4"
"432926000","Cargo ship","Japan","1517284803","41.620412","143.050505","10.3","1517284803","41.620412","143.050505","10.3"
"316012550","Tanker","Newfoundland","1517289007","46.230517","-53.366577","9.3","1517289007","46.230517","-53.366577","9.3"
"351480000","Cargo ship","Japan","1517312265","41.632385","143.023442","10.7","1517312265","41.632385","143.023442","10.7"
"273315480","Fishing vessel","Japan","1517340645","41.63865","143.020993","4.0","1517340645","41.63865","143.020993","4.0"
"636014219","Cargo ship","Japan","1517375562","41.606767","142.990833","13.7","1517375562","41.606767","142.990833","13.7"
"636014219","Cargo ship","Japan","1517376102","41.604683","143.054633","13.7","1517376102","41.604683","143.054633","13.7"
"210970000","Cargo ship","Japan","1517551967","41.564967","142.970017","9.1","1517551967","41.564967","142.970017","9.1"
"566853000","Cargo ship","Japan","1517573615","41.633288","142.958385","10.7","1517573615","41.633288","142.958385","10.7"
"538006711","Cargo ship","Japan","1517630971","41.531603","143.028317","11.2","1517630971","41.531603","143.028317","11.2"
"316035891","Tanker","Newfoundland","1517794922","46.25621","-53.282283","12.7","1517794922","46.25621","-53.282283","12.7"
"273825000","Fishing vessel","Japan","1517806724","41.611625","143.028185","6.0","1517806724","41.611625","143.028185","6.0"
"273825000","Fishing vessel","Japan","1517806808","41.611537","143.034247","6.0","1517806808","41.611537","143.034247","6.0"
"538005960","Cargo ship","Japan","1517869436","41.609295","143.050802","9.8","1517869436","41.609295","143.050802","9.8"
"273358840","Fishing vessel","Japan","1518083019","41.512367","143.017283","4.4","1518083019","41.512367","143.017283","4.4"
"311000377","Tanker","Japan","1518083052","41.631758","143.071087","7.7","1518083052","41.631758","143.071087","7.7"
"273358840","Fishing vessel","Japan","1518083230","41.511133","143.03165","4.4","1518083230","41.511133","143.03165","4.4"
"316035246","Fishing vessel","Newfoundland","1518112558","46.30436","-53.4226",,"1518112558","46.30436","-53.4226",
"319562000","Tanker","Newfoundland","1518116774","46.21805","-53.29905","13.2","1518116774","46.21805","-53.29905","13.2"
"273164300","Tanker","Japan","1518147773","41.525667","143.014853","4.6","1518147773","41.525667","143.014853","4.6"
"236325000","Cargo ship","Newfoundland","1518178359","46.258033","-53.421718","4.9","1518178359","46.258033","-53.421718","4.9"
"316035891","Tanker","Newfoundland","1518225901","46.257233","-53.26481","9.5","1518225901","46.257233","-53.26481","9.5"
"564071000","Cargo ship","Japan","1518244050","41.627427","143.005998","10.5","1518244050","41.627427","143.005998","10.5"
"266259000","Cargo ship","Japan","1518245432","41.636082","142.99382","7.9","1518245432","41.636082","142.99382","7.9"
"273350580","Cargo ship","Japan","1518251290","41.525555","142.94186","5.4","1518251290","41.525555","142.94186","5.4"
